sweep;<m>;
1;0.776479
2;0.739956
3;0.723886
4;0.688824
5;0.684441
6;0.722425
7;0.725347
8;0.734112
9;0.710738
10;0.732652
11;0.716581
12;0.691746
13;0.718042
14;0.700511
15;0.68298
16;0.646457
17;0.66691
18;0.653762
19;0.631848
20;0.601169
21;0.620161
22;0.626004
23;0.644996
24;0.633309
25;0.637692
26;0.612856
27;0.624543
28;0.652301
29;0.6187
30;0.6187
31;0.593864
32;0.605551
33;0.633309
34;0.631848
35;0.615778
36;0.628926
37;0.628926
38;0.611395
39;0.60263
40;0.574872
41;0.592403
42;0.583638
43;0.607012
44;0.598247
45;0.605551
46;0.614317
47;0.605551
48;0.620161
49;0.590942
50;0.623083
51;0.593864
52;0.582177
53;0.624543
54;0.624543
55;0.614317
56;0.644996
57;0.646457
58;0.646457
59;0.661066
60;0.640614
61;0.662527
62;0.656684
63;0.646457
64;0.640614
65;0.653762
66;0.647918
67;0.678598
68;0.647918
69;0.653762
70;0.621622
71;0.662527
72;0.637692
73;0.671293
74;0.681519
75;0.701972
76;0.665449
77;0.663988
78;0.671293
79;0.678598
80;0.662527
81;0.66691
82;0.680058
83;0.68298
84;0.669832
85;0.659606
86;0.663988
87;0.672754
88;0.681519
89;0.687363
90;0.68298
91;0.640614
92;0.663988
93;0.640614
94;0.647918
95;0.66691
96;0.647918
97;0.639153
98;0.649379
99;0.655223
100;0.678598
101;0.644996
102;0.63477
103;0.576333
104;0.577794
105;0.574872
106;0.589481
107;0.563185
108;0.58656
109;0.583638
110;0.547115
111;0.558802
112;0.548576
113;0.551497
114;0.552958
115;0.563185
116;0.563185
117;0.577794
118;0.558802
119;0.582177
120;0.574872
121;0.525201
122;0.545654
123;0.526662
124;0.574872
125;0.593864
126;0.595325
127;0.596786
128;0.620161
129;0.621622
130;0.662527
131;0.663988
132;0.680058
133;0.678598
134;0.66691
135;0.640614
136;0.661066
137;0.690285
138;0.688824
139;0.663988
140;0.672754
141;0.639153
142;0.614317
143;0.598247
144;0.609934
145;0.624543
146;0.655223
147;0.652301
148;0.663988
149;0.669832
150;0.659606
151;0.653762
152;0.628926
153;0.601169
154;0.608473
155;0.590942
156;0.538349
157;0.532505
158;0.520818
159;0.526662
160;0.520818
161;0.50767
162;0.522279
163;0.517896
164;0.542732
165;0.529584
166;0.564646
167;0.564646
168;0.541271
169;0.535427
170;0.513514
171;0.542732
172;0.557341
173;0.552958
174;0.563185
175;0.529584
176;0.531045
177;0.536888
178;0.548576
179;0.471147
180;0.44485
181;0.443389
182;0.453616
183;0.415632
184;0.434624
185;0.456538
186;0.443389
187;0.446311
188;0.500365
189;0.514974
190;0.501826
191;0.510592
192;0.500365
193;0.557341
194;0.564646
195;0.532505
196;0.541271
197;0.551497
198;0.50767
199;0.550037
200;0.551497
201;0.544193
202;0.513514
203;0.517896
204;0.554419
205;0.561724
206;0.599708
207;0.592403
208;0.604091
209;0.58802
210;0.560263
211;0.566107
212;0.550037
