sweep;<m>;
1;0.8238
2;0.800131
3;0.784352
4;0.785667
5;0.763314
6;0.747535
7;0.760684
8;0.767258
9;0.767258
10;0.765943
11;0.764629
12;0.780408
13;0.775148
14;0.765943
15;0.760684
16;0.768573
17;0.752794
18;0.726496
19;0.737015
20;0.729126
21;0.744905
22;0.751479
23;0.763314
24;0.769888
25;0.765943
26;0.783037
27;0.800131
28;0.777778
29;0.764629
30;0.769888
31;0.771203
32;0.771203
33;0.761999
34;0.764629
35;0.767258
36;0.768573
37;0.755424
38;0.760684
39;0.752794
40;0.750164
41;0.752794
42;0.759369
43;0.761999
44;0.747535
45;0.751479
46;0.73833
47;0.737015
48;0.73044
49;0.74359
50;0.747535
51;0.769888
52;0.763314
53;0.777778
54;0.785667
55;0.764629
56;0.765943
57;0.777778
58;0.763314
59;0.779093
60;0.781723
61;0.796187
62;0.786982
63;0.776463
64;0.788297
65;0.773833
66;0.779093
67;0.763314
68;0.776463
69;0.789612
70;0.786982
71;0.789612
72;0.768573
73;0.775148
74;0.764629
75;0.74359
76;0.750164
77;0.729126
78;0.709402
79;0.692308
80;0.675214
81;0.673899
82;0.690993
83;0.697567
84;0.688363
85;0.719921
86;0.717291
87;0.722551
88;0.7357
89;0.73044
90;0.722551
91;0.722551
92;0.717291
93;0.715976
94;0.73833
95;0.768573
96;0.769888
97;0.758054
98;0.744905
99;0.723866
100;0.73833
101;0.708087
102;0.667324
103;0.669954
104;0.683103
105;0.669954
106;0.680473
107;0.677844
108;0.715976
109;0.737015
110;0.727811
111;0.7357
112;0.74096
113;0.759369
114;0.759369
115;0.744905
116;0.729126
117;0.722551
118;0.74359
119;0.756739
120;0.764629
121;0.759369
122;0.765943
123;0.755424
124;0.781723
125;0.789612
126;0.785667
127;0.760684
128;0.779093
129;0.780408
130;0.779093
131;0.761999
132;0.760684
133;0.74622
134;0.751479
135;0.734385
136;0.742275
137;0.725181
138;0.7357
139;0.760684
140;0.758054
141;0.751479
142;0.758054
143;0.785667
144;0.788297
145;0.785667
146;0.781723
147;0.767258
148;0.775148
149;0.752794
150;0.754109
151;0.758054
152;0.723866
153;0.721236
154;0.722551
155;0.725181
156;0.742275
157;0.74622
158;0.759369
159;0.761999
160;0.725181
161;0.715976
162;0.706772
163;0.725181
164;0.756739
165;0.758054
166;0.756739
167;0.775148
168;0.759369
169;0.755424
170;0.763314
171;0.763314
172;0.752794
173;0.731755
174;0.73044
175;0.74096
176;0.7357
177;0.751479
178;0.74359
179;0.73833
180;0.748849
181;0.742275
182;0.739645
183;0.752794
184;0.767258
185;0.752794
186;0.73833
187;0.748849
188;0.731755
189;0.734385
190;0.726496
191;0.750164
192;0.739645
193;0.727811
194;0.74622
195;0.731755
196;0.722551
197;0.742275
198;0.739645
199;0.748849
200;0.726496
201;0.73307
202;0.756739
203;0.752794
204;0.760684
205;0.763314
206;0.777778
207;0.769888
208;0.773833
209;0.776463
210;0.769888
211;0.761999
212;0.748849
213;0.739645
214;0.742275
215;0.74359
216;0.759369
217;0.747535
218;0.739645
219;0.742275
220;0.786982
221;0.768573
222;0.742275
223;0.73307
224;0.713346
225;0.708087
226;0.710717
227;0.717291
228;0.742275
229;0.755424
230;0.7357
231;0.755424
232;0.737015
233;0.755424
234;0.761999
235;0.739645
236;0.752794
237;0.747535
238;0.722551
239;0.717291
240;0.73044
241;0.74622
242;0.756739
243;0.750164
244;0.742275
245;0.754109
246;0.744905
247;0.744905
248;0.729126
249;0.722551
250;0.726496
251;0.700197
252;0.702827
253;0.713346
254;0.721236
255;0.717291
256;0.713346
257;0.73307
258;0.719921
259;0.725181
260;0.726496
261;0.734385
262;0.722551
263;0.731755
264;0.761999
265;0.73833
266;0.727811
267;0.726496
268;0.731755
269;0.729126
270;0.744905
271;0.74359
272;0.760684
273;0.776463
274;0.785667
275;0.792242
276;0.793557
277;0.785667
278;0.784352
279;0.769888
280;0.783037
281;0.781723
282;0.772518
283;0.777778
284;0.790927
285;0.777778
286;0.793557
287;0.797502
288;0.800131
289;0.775148
290;0.790927
291;0.786982
292;0.779093
293;0.755424
294;0.758054
295;0.748849
296;0.74096
297;0.73307
298;0.751479
299;0.754109
300;0.769888
301;0.765943
302;0.772518
303;0.768573
304;0.779093
305;0.790927
306;0.792242
307;0.783037
308;0.772518
309;0.786982
310;0.758054
311;0.750164
312;0.744905
313;0.752794
314;0.742275
315;0.74622
316;0.748849
317;0.767258
318;0.767258
319;0.756739
320;0.763314
321;0.721236
322;0.737015
323;0.755424
324;0.750164
325;0.759369
326;0.752794
327;0.759369
328;0.768573
329;0.769888
330;0.777778
331;0.758054
332;0.752794
333;0.763314
334;0.773833
335;0.773833
336;0.776463
337;0.784352
338;0.779093
339;0.760684
340;0.748849
341;0.74096
342;0.737015
343;0.722551
344;0.731755
345;0.73833
346;0.761999
347;0.773833
348;0.763314
349;0.752794
350;0.758054
351;0.777778
352;0.779093
353;0.783037
354;0.780408
355;0.768573
356;0.776463
357;0.767258
358;0.761999
359;0.73833
360;0.747535
361;0.73307
362;0.7357
363;0.750164
364;0.73833
365;0.74622
366;0.756739
367;0.771203
368;0.771203
369;0.752794
370;0.752794
371;0.758054
372;0.765943
373;0.758054
374;0.748849
375;0.765943
376;0.754109
377;0.737015
378;0.710717
379;0.714661
380;0.74359
381;0.758054
382;0.758054
383;0.763314
384;0.784352
385;0.779093
386;0.780408
387;0.772518
388;0.777778
389;0.772518
390;0.786982
391;0.752794
392;0.74359
393;0.752794
394;0.756739
395;0.727811
396;0.712032
397;0.723866
398;0.73833
399;0.761999
400;0.754109
401;0.737015
402;0.729126
403;0.721236
404;0.729126
405;0.722551
406;0.692308
407;0.662064
408;0.680473
409;0.673899
410;0.676529
411;0.668639
412;0.663379
413;0.65286
414;0.65023
415;0.637081
416;0.629191
417;0.619987
418;0.609467
419;0.610782
420;0.592373
421;0.575279
422;0.593688
423;0.619987
424;0.618672
425;0.626561
426;0.643655
427;0.642341
428;0.638396
429;0.643655
430;0.65286
431;0.638396
432;0.643655
433;0.634451
434;0.639711
435;0.672584
436;0.664694
437;0.681788
438;0.664694
439;0.672584
440;0.671269
441;0.671269
442;0.680473
443;0.659435
444;0.65023
445;0.659435
446;0.705457
447;0.692308
448;0.672584
449;0.630506
450;0.622617
451;0.600263
452;0.613412
453;0.612097
454;0.605523
455;0.591059
456;0.587114
457;0.604208
458;0.573964
459;0.589744
460;0.597633
461;0.595003
462;0.596318
463;0.600263
