sweep;<m>;
1;0.773833
2;0.748849
3;0.747535
4;0.734385
5;0.73307
6;0.73833
7;0.717291
8;0.671269
9;0.66075
10;0.656805
11;0.663379
12;0.654175
13;0.65286
14;0.642341
15;0.65286
16;0.612097
17;0.612097
18;0.606838
19;0.568705
20;0.542406
21;0.581854
22;0.542406
23;0.525312
24;0.495069
25;0.487179
26;0.491124
27;0.487179
28;0.455621
29;0.459566
30;0.449047
31;0.513478
32;0.497699
33;0.502959
34;0.496384
35;0.500329
36;0.501644
37;0.505588
38;0.535832
39;0.542406
40;0.546351
41;0.571335
42;0.533202
43;0.535832
44;0.548981
45;0.534517
46;0.56739
47;0.602893
48;0.576594
49;0.573964
50;0.571335
51;0.551611
52;0.575279
53;0.566075
54;0.573964
55;0.548981
56;0.575279
57;0.600263
58;0.566075
59;0.554241
60;0.571335
61;0.550296
62;0.530572
63;0.537147
64;0.550296
65;0.558185
66;0.542406
67;0.57002
68;0.547666
69;0.552926
70;0.554241
71;0.56476
72;0.596318
73;0.585799
74;0.573964
75;0.579224
76;0.558185
77;0.537147
78;0.537147
79;0.571335
80;0.584484
81;0.573964
82;0.581854
83;0.614727
84;0.585799
85;0.584484
86;0.587114
87;0.605523
88;0.588429
89;0.616042
90;0.605523
91;0.580539
92;0.580539
93;0.573964
94;0.587114
95;0.584484
96;0.593688
97;0.600263
98;0.575279
99;0.57002
100;0.57002
101;0.568705
102;0.588429
103;0.587114
104;0.592373
105;0.546351
106;0.588429
107;0.56213
108;0.57002
109;0.588429
110;0.610782
111;0.627876
112;0.6476
113;0.641026
114;0.604208
115;0.633136
116;0.681788
117;0.673899
118;0.663379
119;0.669954
120;0.685733
121;0.667324
122;0.683103
123;0.685733
124;0.676529
125;0.648915
126;0.663379
127;0.663379
128;0.646285
129;0.656805
130;0.65286
131;0.65549
132;0.663379
133;0.65812
134;0.656805
135;0.669954
136;0.687048
137;0.666009
138;0.676529
139;0.667324
140;0.642341
141;0.626561
142;0.623932
143;0.641026
144;0.662064
145;0.659435
146;0.651545
147;0.6476
148;0.637081
149;0.6476
150;0.639711
151;0.64497
152;0.648915
153;0.672584
154;0.663379
155;0.654175
156;0.639711
157;0.634451
158;0.630506
159;0.642341
160;0.618672
161;0.606838
162;0.619987
163;0.666009
164;0.687048
165;0.673899
166;0.66075
167;0.685733
168;0.677844
169;0.654175
170;0.683103
171;0.673899
172;0.671269
173;0.646285
174;0.677844
175;0.679158
176;0.65023
177;0.654175
178;0.610782
179;0.604208
180;0.580539
181;0.602893
182;0.597633
183;0.604208
184;0.610782
185;0.64497
186;0.672584
187;0.671269
188;0.659435
189;0.681788
190;0.648915
191;0.617357
192;0.65023
193;0.597633
194;0.602893
195;0.613412
196;0.614727
197;0.621302
198;0.604208
199;0.598948
200;0.596318
201;0.614727
202;0.612097
203;0.621302
204;0.600263
205;0.622617
206;0.627876
207;0.591059
208;0.579224
209;0.571335
210;0.551611
211;0.563445
212;0.581854
213;0.605523
214;0.633136
215;0.621302
216;0.637081
217;0.65023
218;0.626561
219;0.651545
220;0.656805
221;0.676529
222;0.646285
