sweep;<m>;
1;0.965812
2;0.960552
3;0.963182
4;0.963182
5;0.956607
6;0.957922
7;0.965812
8;0.964497
9;0.964497
10;0.965812
11;0.967127
12;0.964497
13;0.957922
14;0.961867
15;0.961867
16;0.960552
17;0.957922
18;0.960552
19;0.959237
20;0.953978
21;0.952663
22;0.959237
23;0.950033
24;0.952663
25;0.961867
26;0.964497
27;0.964497
28;0.964497
29;0.964497
30;0.963182
31;0.963182
32;0.964497
33;0.961867
34;0.965812
35;0.964497
36;0.964497
37;0.961867
38;0.961867
39;0.961867
40;0.961867
41;0.963182
42;0.963182
43;0.963182
44;0.963182
45;0.961867
46;0.964497
47;0.960552
48;0.959237
49;0.960552
50;0.956607
51;0.955293
52;0.955293
53;0.953978
54;0.955293
55;0.955293
56;0.953978
57;0.952663
58;0.950033
59;0.948718
60;0.952663
61;0.959237
62;0.956607
63;0.960552
64;0.957922
65;0.961867
66;0.961867
67;0.957922
68;0.956607
69;0.961867
70;0.963182
71;0.960552
72;0.959237
73;0.956607
74;0.951348
75;0.952663
76;0.956607
77;0.957922
78;0.959237
79;0.957922
80;0.952663
81;0.959237
82;0.961867
83;0.961867
84;0.961867
85;0.963182
86;0.963182
87;0.961867
88;0.960552
89;0.961867
90;0.957922
91;0.960552
92;0.961867
93;0.959237
94;0.963182
95;0.959237
96;0.959237
97;0.957922
98;0.956607
99;0.959237
100;0.961867
101;0.960552
102;0.959237
103;0.957922
104;0.959237
105;0.959237
106;0.957922
107;0.961867
108;0.963182
109;0.961867
110;0.959237
111;0.960552
112;0.964497
113;0.963182
114;0.960552
115;0.956607
116;0.957922
117;0.960552
118;0.963182
119;0.963182
120;0.964497
121;0.961867
122;0.960552
123;0.963182
124;0.959237
125;0.964497
126;0.963182
127;0.963182
128;0.963182
129;0.960552
130;0.961867
131;0.960552
132;0.959237
133;0.963182
134;0.963182
135;0.961867
136;0.957922
137;0.957922
138;0.955293
139;0.959237
140;0.960552
141;0.959237
142;0.961867
143;0.963182
144;0.960552
145;0.964497
146;0.964497
147;0.960552
148;0.957922
149;0.959237
150;0.953978
151;0.956607
152;0.952663
153;0.960552
154;0.957922
155;0.961867
156;0.956607
157;0.961867
158;0.960552
159;0.961867
160;0.961867
161;0.963182
162;0.964497
163;0.964497
164;0.964497
165;0.961867
166;0.961867
167;0.961867
168;0.964497
169;0.961867
170;0.961867
171;0.959237
172;0.960552
173;0.963182
174;0.961867
175;0.955293
176;0.961867
177;0.964497
